ds,trend,additive_terms,additive_terms_lower,additive_terms_upper,Christmas,Christmas_lower,Christmas_upper,CNY,CNY_lower,CNY_upper,holidays,holidays_lower,holidays_upper,MCO_1,MCO_1_lower,MCO_1_upper,MCO_2,MCO_2_lower,MCO_2_upper,Minor_PH,Minor_PH_lower,Minor_PH_upper,monthly,monthly_lower,monthly_upper,Raya_AA,Raya_AA_lower,Raya_AA_upper,Raya_AF,Raya_AF_lower,Raya_AF_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2023-01-01T00:00:00Z,2329.4004275866996,-5117.824845590827,-5117.824845590827,-5117.824845590827,0,0,0,0,0,0,-2013.1929999209287,-2013.1929999209287,-2013.1929999209287,0,0,0,0,0,0,-2013.1929999209287,-2013.1929999209287,-2013.1929999209287,-1438.3966435781354,-1438.3966435781354,-1438.3966435781354,0,0,0,0,0,0,-2085.814924708103,-2085.814924708103,-2085.814924708103,419.57972261634063,419.57972261634063,419.57972261634063,0,0,0,-4671.4136062352045,-877.447363022691,2329.4004275866996,2329.4004275866996,-2788.4244180041273
2023-01-02T00:00:00Z,2329.8815230173786,-3186.0461810951856,-3186.0461810951856,-3186.0461810951856,0,0,0,0,0,0,-2013.1929999209287,-2013.1929999209287,-2013.1929999209287,0,0,0,0,0,0,-2013.1929999209287,-2013.1929999209287,-2013.1929999209287,-1893.8724496057357,-1893.8724496057357,-1893.8724496057357,0,0,0,0,0,0,396.8147105754727,396.8147105754727,396.8147105754727,324.20455785600615,324.20455785600615,324.20455785600615,0,0,0,-2725.976848745846,1095.6164460820814,2329.8815230173786,2329.8815230173786,-856.164658077807
2023-01-03T00:00:00Z,2330.362618448057,-732.2743946212496,-732.2743946212496,-732.2743946212496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1727.7497580857894,-1727.7497580857894,-1727.7497580857894,0,0,0,0,0,0,771.1163282668127,771.1163282668127,771.1163282668127,224.35903519772685,224.35903519772685,224.35903519772685,0,0,0,-474.265081034461,3553.652618608102,2330.362618448057,2330.362618448057,1598.0882238268077
2023-01-04T00:00:00Z,2330.843713878736,-525.155932177939,-525.155932177939,-525.155932177939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1403.0064726449123,-1403.0064726449123,-1403.0064726449123,0,0,0,0,0,0,755.9731125941122,755.9731125941122,755.9731125941122,121.8774278728612,121.8774278728612,121.8774278728612,0,0,0,-179.552709166079,3705.4300500059862,2330.843713878736,2330.843713878736,1805.6877817007967
2023-01-05T00:00:00Z,2331.3248093094144,-420.5165731777641,-420.5165731777641,-420.5165731777641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1263.4378408544587,-1263.4378408544587,-1263.4378408544587,0,0,0,0,0,0,824.2639852586636,824.2639852586636,824.2639852586636,18.65728241803128,18.65728241803128,18.65728241803128,0,0,0,-59.569922689705614,3944.474746732128,2331.3248093094144,2331.3248093094144,1910.8082361316503
2023-01-06T00:00:00Z,2331.805904740093,-585.2256035392483,-585.2256035392483,-585.2256035392483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1317.649544116102,-1317.649544116102,-1317.649544116102,0,0,0,0,0,0,815.8078445842733,815.8078445842733,815.8078445842733,-83.38390400741892,-83.38390400741892,-83.38390400741892,0,0,0,-336.57734978941033,3727.015530695038,2331.805904740093,2331.805904740093,1746.5803012008446
2023-01-07T00:00:00Z,2332.2870001707715,-3010.6348098463695,-3010.6348098463695,-3010.6348098463695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1350.1210749562767,-1350.1210749562767,-1350.1210749562767,0,0,0,0,0,0,-1478.161056575807,-1478.161056575807,-1478.161056575807,-182.3526783142858,-182.3526783142858,-182.3526783142858,0,0,0,-2743.875936051732,1271.5156782974568,2332.2870001707715,2332.2870001707715,-678.347809675598
2023-01-08T00:00:00Z,2332.7680956014506,-3561.7687223953403,-3561.7687223953403,-3561.7687223953403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1199.5305918177553,-1199.5305918177553,-1199.5305918177553,0,0,0,0,0,0,-2085.814924707492,-2085.814924707492,-2085.814924707492,-276.42320587009266,-276.42320587009266,-276.42320587009266,0,0,0,-3163.9475445359894,684.5212689733581,2332.7680956014506,2332.7680956014506,-1229.0006267938898
2023-01-09T00:00:00Z,2333.2491910321287,-888.8196511025094,-888.8196511025094,-888.8196511025094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-921.7550226381362,-921.7550226381362,-921.7550226381362,0,0,0,0,0,0,396.8147105772249,396.8147105772249,396.8147105772249,-363.8793390415978,-363.8793390415978,-363.8793390415978,0,0,0,-455.44714964147295,3448.1072389925607,2333.2491910321287,2333.2491910321287,1444.4295399296193
2023-01-10T00:00:00Z,2333.7302864628073,-376.2499411088382,-376.2499411088382,-376.2499411088382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-704.2121400795841,-704.2121400795841,-704.2121400795841,0,0,0,0,0,0,771.1163282662689,771.1163282662689,771.1163282662689,-443.15412929552303,-443.15412929552303,-443.15412929552303,0,0,0,4.279625832873897,4032.075706607555,2333.7302864628073,2333.7302864628073,1957.4803453539691
2023-01-11T00:00:00Z,2334.2113818934863,-410.59224330898104,-410.59224330898104,-410.59224330898104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-653.6995613769672,-653.6995613769672,-653.6995613769672,0,0,0,0,0,0,755.9731125949968,755.9731125949968,755.9731125949968,-512.8657945270103,-512.8657945270103,-512.8657945270103,0,0,0,-165.76065834415743,3751.8980246616825,2334.2113818934863,2334.2113818934863,1923.6191385845052
2023-01-12T00:00:00Z,2334.692477324165,-437.0897156396385,-437.0897156396385,-437.0897156396385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-689.5044596065769,-689.5044596065769,-689.5044596065769,0,0,0,0,0,0,824.2639852608013,824.2639852608013,824.2639852608013,-571.8492412938629,-571.8492412938629,-571.8492412938629,0,0,0,-12.057801686838943,3938.5213681625028,2334.692477324165,2334.692477324165,1897.6027616845263
2023-01-13T00:00:00Z,2335.173572754843,-447.6259997471838,-447.6259997471838,-447.6259997471838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-644.2514912189681,-644.2514912189681,-644.2514912189681,0,0,0,0,0,0,815.8078445844862,815.8078445844862,815.8078445844862,-619.182353112702,-619.182353112702,-619.182353112702,0,0,0,-99.0508306864982,3795.81502833194,2335.173572754843,2335.173572754843,1887.5475730076591
2023-01-14T00:00:00Z,2335.654668185522,-2585.043223284508,-2585.043223284508,-2585.043223284508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-452.6757786640266,-452.6757786640266,-452.6757786640266,0,0,0,0,0,0,-1478.1610565768842,-1478.1610565768842,-1478.1610565768842,-654.2063880435968,-654.2063880435968,-654.2063880435968,0,0,0,-2236.684833139217,1921.1655288015622,2335.654668185522,2335.654668185522,-249.38855509898576
2023-01-15T00:00:00Z,2336.1357636162006,-2984.8277018839008,-2984.8277018839008,-2984.8277018839008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-222.47279919049842,-222.47279919049842,-222.47279919049842,0,0,0,0,0,0,-2085.814924706882,-2085.814924706882,-2085.814924706882,-676.5399779865207,-676.5399779865207,-676.5399779865207,0,0,0,-2597.7690594977244,1387.7985617152258,2336.1357636162006,2336.1357636162006,-648.6919382677002
2023-01-16T00:00:00Z,2336.616859046879,-402.42551325878185,-402.42551325878185,-402.42551325878185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-113.15383927640217,-113.15383927640217,-113.15383927640217,0,0,0,0,0,0,396.8147105695894,396.8147105695894,396.8147105695894,-686.0863845519691,-686.0863845519691,-686.0863845519691,0,0,0,4.713698426021916,3707.0322728586125,2336.616859046879,2336.616859046879,1934.1913457880974
2023-01-17T00:00:00Z,2337.097954477558,-67.56141993499999,-67.56141993499999,-67.56141993499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-155.64391041794752,-155.64391041794752,-155.64391041794752,0,0,0,0,0,0,771.1163282662119,771.1163282662119,771.1163282662119,-683.0338377832642,-683.0338377832642,-683.0338377832642,0,0,0,415.4073457695199,4254.495745703583,2337.097954477558,2337.097954477558,2269.536534542558
2023-01-18T00:00:00Z,2337.5790499082364,-121.81711762784201,-121.81711762784201,-121.81711762784201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-209.94127031984596,-209.94127031984596,-209.94127031984596,0,0,0,0,0,0,755.9731125947668,755.9731125947668,755.9731125947668,-667.8489599027627,-667.8489599027627,-667.8489599027627,0,0,0,276.4991825327011,4160.856987199793,2337.5790499082364,2337.5790499082364,2215.7619322803944
2023-01-19T00:00:00Z,2338.0369899794646,71.19281529544291,71.19281529544291,71.19281529544291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-111.80771794173684,-111.80771794173684,-111.80771794173684,0,0,0,0,0,0,824.2639852602949,824.2639852602949,824.2639852602949,-641.2634520231153,-641.2634520231153,-641.2634520231153,0,0,0,447.9955286948049,4426.461179282144,2338.0369899794646,2338.0369899794646,2409.2298052749074
2023-01-20T00:00:00Z,2338.4949300506923,358.2335146314105,358.2335146314105,358.2335146314105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.68006283771794,146.68006283771794,146.68006283771794,0,0,0,0,0,0,815.8078445829155,815.8078445829155,815.8078445829155,-604.2543927892228,-604.2543927892228,-604.2543927892228,0,0,0,720.6190030695012,4689.425077203579,2338.4949300506923,2338.4949300506923,2696.7284446821027
2023-01-21T00:00:00Z,2338.9528701219206,-1630.455930254244,-1630.455930254244,-1630.455930254244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.7237860428978,405.7237860428978,405.7237860428978,0,0,0,0,0,0,-1478.1610565779615,-1478.1610565779615,-1478.1610565779615,-558.0186597191805,-558.0186597191805,-558.0186597191805,0,0,0,-1251.2622714391418,2716.6956530438633,2338.9528701219206,2338.9528701219206,708.4969398676765
2023-01-23T00:00:00Z,2339.8687502643766,-1845.4640711756622,-1845.4640711756622,-1845.4640711756622,0,0,0,-2395.8018287110467,-2395.8018287110467,-2395.8018287110467,-2395.8018287110467,-2395.8018287110467,-2395.8018287110467,0,0,0,0,0,0,0,0,0,597.0875144061853,597.0875144061853,597.0875144061853,0,0,0,0,0,0,396.8147105723789,396.8147105723789,396.8147105723789,-443.5644674431795,-443.5644674431795,-443.5644674431795,0,0,0,-1566.1099426456994,2433.5659436710494,2339.8687502643766,2339.8687502643766,494.4046790887144
2023-01-24T00:00:00Z,2340.326690335605,-1104.177435115198,-1104.177435115198,-1104.177435115198,0,0,0,-2395.8018287110467,-2395.8018287110467,-2395.8018287110467,-2395.8018287110467,-2395.8018287110467,-2395.8018287110467,0,0,0,0,0,0,0,0,0,899.048411715068,899.048411715068,899.048411715068,0,0,0,0,0,0,771.1163282661546,771.1163282661546,771.1163282661546,-378.54034638537377,-378.54034638537377,-378.54034638537377,0,0,0,-775.0438403487037,3309.269897764345,2340.326690335605,2340.326690335605,1236.1492552204068
2023-01-25T00:00:00Z,2340.7846304068325,2089.7757864778823,2089.7757864778823,2089.7757864778823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644.400856376992,1644.400856376992,1644.400856376992,0,0,0,0,0,0,755.9731125945367,755.9731125945367,755.9731125945367,-310.59818249364656,-310.59818249364656,-310.59818249364656,0,0,0,2538.709530190105,6358.993732792285,2340.7846304068325,2340.7846304068325,4430.560416884715
2023-01-26T00:00:00Z,2341.2425704780608,3259.6545946557985,3259.6545946557985,3259.6545946557985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676.887945212351,2676.887945212351,2676.887945212351,0,0,0,0,0,0,824.2639852611106,824.2639852611106,824.2639852611106,-241.49733581766333,-241.49733581766333,-241.49733581766333,0,0,0,3539.4003079946574,7671.419131440067,2341.2425704780608,2341.2425704780608,5600.89716513386
2023-01-27T00:00:00Z,2341.7005105492885,4101.2006191294595,4101.2006191294595,4101.2006191294595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3458.3776920372366,3458.3776920372366,3458.3776920372366,0,0,0,0,0,0,815.8078445877594,815.8078445877594,815.8078445877594,-172.9849174955359,-172.9849174955359,-172.9849174955359,0,0,0,4455.157275956197,8326.590208561684,2341.7005105492885,2341.7005105492885,6442.9011296787485
2023-01-28T00:00:00Z,2342.1584506205168,1821.874719551656,1821.874719551656,1821.874719551656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3406.7890469302683,3406.7890469302683,3406.7890469302683,0,0,0,0,0,0,-1478.1610565726257,-1478.1610565726257,-1478.1610565726257,-106.75327080598655,-106.75327080598655,-106.75327080598655,0,0,0,2158.692191104994,6152.929070857039,2342.1584506205168,2342.1584506205168,4164.0331701721725
2023-01-29T00:00:00Z,2342.6163906917445,210.2981977501023,210.2981977501023,210.2981977501023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340.51231597315,2340.51231597315,2340.51231597315,0,0,0,0,0,0,-2085.8149247056617,-2085.8149247056617,-2085.8149247056617,-44.399193517386365,-44.399193517386365,-44.399193517386365,0,0,0,591.9904726918787,4680.346092678269,2342.6163906917445,2342.6163906917445,2552.9145884418467
2023-01-30T00:00:00Z,2343.0743307629723,1069.520729918294,1069.520729918294,1069.520729918294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.0919353389825,660.0919353389825,660.0919353389825,0,0,0,0,0,0,396.81471057309403,396.81471057309403,396.81471057309403,12.614084006217356,12.614084006217356,12.614084006217356,0,0,0,1487.3510081093868,5272.74722923273,2343.0743307629723,2343.0743307629723,3412.595060681266
2023-01-31T00:00:00Z,2343.5322708342005,-66.76276013975398,-66.76276013975398,-66.76276013975398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-900.8703150566602,-900.8703150566602,-900.8703150566602,0,0,0,0,0,0,771.1163282656106,771.1163282656106,771.1163282656106,62.9912266512953,62.9912266512953,62.9912266512953,0,0,0,264.34290780862324,4295.406574448886,2343.5322708342005,2343.5322708342005,2276.7695106944466
2023-02-01T00:00:00Z,2343.9902109054287,-2917.8310946432794,-2917.8310946432794,-2917.8310946432794,0,0,0,0,0,0,-2013.1929999209287,-2013.1929999209287,-2013.1929999209287,0,0,0,0,0,0,-2013.1929999209287,-2013.1929999209287,-2013.1929999209287,-1766.2457974858246,-1766.2457974858246,-1766.2457974858246,0,0,0,0,0,0,755.9731125948229,755.9731125948229,755.9731125948229,105.63459016865036,105.63459016865036,105.63459016865036,0,0,0,-2587.5396294360226,1320.0005026038725,2343.9902109054287,2343.9902109054287,-573.8408837378506
2023-02-02T00:00:00Z,2344.4481509766565,-897.411537672303,-897.411537672303,-897.411537672303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1861.344290598368,-1861.344290598368,-1861.344290598368,0,0,0,0,0,0,824.2639852619261,824.2639852619261,824.2639852619261,139.66876766413924,139.66876766413924,139.66876766413924,0,0,0,-487.17086094585125,3416.082418544902,2344.4481509766565,2344.4481509766565,1447.0366133043535
2023-02-03T00:00:00Z,2344.9060910478847,-576.5323998837256,-576.5323998837256,-576.5323998837256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1556.7995537530387,-1556.7995537530387,-1556.7995537530387,0,0,0,0,0,0,815.8078445861886,815.8078445861886,815.8078445861886,164.4593092831245,164.4593092831245,164.4593092831245,0,0,0,-89.58648779341624,3756.0237164862756,2344.9060910478847,2344.9060910478847,1768.373691164159
2023-02-04T00:00:00Z,2345.364031119113,-2600.0290912813157,-2600.0290912813157,-2600.0290912813157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1301.4932254740183,-1301.4932254740183,-1301.4932254740183,0,0,0,0,0,0,-1478.1610565755955,-1478.1610565755955,-1478.1610565755955,179.62519076829815,179.62519076829815,179.62519076829815,0,0,0,-2194.2599034145555,1788.9792276102494,2345.364031119113,2345.364031119113,-254.66506016220274
2023-02-05T00:00:00Z,2345.8219711903407,-5191.662703354023,-5191.662703354023,-5191.662703354023,0,0,0,0,0,0,-2013.1929999209287,-2013.1929999209287,-2013.1929999209287,0,0,0,0,0,0,-2013.1929999209287,-2013.1929999209287,-2013.1929999209287,-1277.699548712732,-1277.699548712732,-1277.699548712732,0,0,0,0,0,0,-2085.8149247034257,-2085.8149247034257,-2085.8149247034257,185.04476998306365,185.04476998306365,185.04476998306365,0,0,0,-4901.824266815871,-1037.7451524151102,2345.8219711903407,2345.8219711903407,-2845.840732163682
2023-02-06T00:00:00Z,2346.279911261569,-2786.5589817314703,-2786.5589817314703,-2786.5589817314703,0,0,0,0,0,0,-2013.1929999209287,-2013.1929999209287,-2013.1929999209287,0,0,0,0,0,0,-2013.1929999209287,-2013.1929999209287,-2013.1929999209287,-1351.035831992138,-1351.035831992138,-1351.035831992138,0,0,0,0,0,0,396.8147105748465,396.8147105748465,396.8147105748465,180.85513960675053,180.85513960675053,180.85513960675053,0,0,0,-2466.766222611236,1751.5476859073865,2346.279911261569,2346.279911261569,-440.2790704699014
2023-02-07T00:00:00Z,2346.7378513327967,-360.90566787687345,-360.90566787687345,-360.90566787687345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1299.466950679956,-1299.466950679956,-1299.466950679956,0,0,0,0,0,0,771.1163282669036,771.1163282669036,771.1163282669036,167.44495453617873,167.44495453617873,167.44495453617873,0,0,0,64.5266787023057,4008.9783054572963,2346.7378513327967,2346.7378513327967,1985.8321834559233
2023-02-08T00:00:00Z,2347.195791404025,-164.04207426029953,-164.04207426029953,-164.04207426029953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1065.4561664426374,-1065.4561664426374,-1065.4561664426374,0,0,0,0,0,0,755.9731125951915,755.9731125951915,755.9731125951915,145.4409795871468,145.4409795871468,145.4409795871468,0,0,0,42.00012140407406,4068.933044305046,2347.195791404025,2347.195791404025,2183.1537171437253
2023-02-09T00:00:00Z,2347.653731475253,145.32618787543893,145.32618787543893,145.32618787543893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-794.6265598893918,-794.6265598893918,-794.6265598893918,0,0,0,0,0,0,824.2639852627418,824.2639852627418,824.2639852627418,115.68876250208889,115.68876250208889,115.68876250208889,0,0,0,537.8836554774616,4528.920350077819,2347.653731475253,2347.653731475253,2492.979919350692
2023-02-10T00:00:00Z,2348.111671546481,236.06199031216616,236.06199031216616,236.06199031216616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-658.9738391702986,-658.9738391702986,-658.9738391702986,0,0,0,0,0,0,815.8078445864014,815.8078445864014,815.8078445864014,79.22798489606308,79.22798489606308,79.22798489606308,0,0,0,525.0643509912428,4478.785864554118,2348.111671546481,2348.111671546481,2584.173661858647
2023-02-11T00:00:00Z,2348.569611617709,-2112.459920460332,-2112.459920460332,-2112.459920460332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-671.5620396861798,-671.5620396861798,-671.5620396861798,0,0,0,0,0,0,-1478.1610565747808,-1478.1610565747808,-1478.1610565747808,37.26317580062832,37.26317580062832,37.26317580062832,0,0,0,-1751.793352192467,2173.5348157834833,2348.569611617709,2348.569611617709,236.10969115737726
2023-02-12T00:00:00Z,2349.0275516889374,-2779.9912368332775,-2779.9912368332775,-2779.9912368332775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-685.3068976721413,-685.3068976721413,-685.3068976721413,0,0,0,0,0,0,-2085.8149247082138,-2085.8149247082138,-2085.8149247082138,-8.869414452922122,-8.869414452922122,-8.869414452922122,0,0,0,-2518.040934609826,1470.2695563687773,2349.0275516889374,2349.0275516889374,-430.96368514434016
2023-02-13T00:00:00Z,2349.485491760165,-224.38358042162193,-224.38358042162193,-224.38358042162193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-563.4604000104943,-563.4604000104943,-563.4604000104943,0,0,0,0,0,0,396.8147105765988,396.8147105765988,396.8147105765988,-57.73789098772686,-57.73789098772686,-57.73789098772686,0,0,0,162.00828700010754,4134.072269293957,2349.485491760165,2349.485491760165,2125.1019113385432
2023-02-14T00:00:00Z,2349.9434318313934,331.9788328976971,331.9788328976971,331.9788328976971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-331.284709885742,-331.284709885742,-331.284709885742,0,0,0,0,0,0,771.1163282666032,771.1163282666032,771.1163282666032,-107.8527854831638,-107.8527854831638,-107.8527854831638,0,0,0,609.424213991641,4702.561584853384,2349.9434318313934,2349.9434318313934,2681.9222647290903
2023-02-15T00:00:00Z,2350.401371902621,452.05164222035285,452.05164222035285,452.05164222035285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-146.21534670794387,-146.21534670794387,-146.21534670794387,0,0,0,0,0,0,755.973112594363,755.973112594363,755.973112594363,-157.70612366606633,-157.70612366606633,-157.70612366606633,0,0,0,716.6165303902832,4855.41023147226,2350.401371902621,2350.401371902621,2802.453014122974
2023-02-16T00:00:00Z,2350.8593119738493,497.291623500821,497.291623500821,497.291623500821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.16188571310315,-121.16188571310315,-121.16188571310315,0,0,0,0,0,0,824.2639852622357,824.2639852622357,824.2639852622357,-205.8104760483115,-205.8104760483115,-205.8104760483115,0,0,0,866.4677560783715,4810.529517292091,2350.8593119738493,2350.8593119738493,2848.1509354746704
2023-02-17T00:00:00Z,2351.3172520450776,371.52955785633327,371.52955785633327,371.52955785633327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-193.54129650754393,-193.54129650754393,-193.54129650754393,0,0,0,0,0,0,815.8078445830473,815.8078445830473,815.8078445830473,-250.73699021916997,-250.73699021916997,-250.73699021916997,0,0,0,863.1235390476004,4982.263255807313,2351.3172520450776,2351.3172520450776,2722.846809901411
2023-02-18T00:00:00Z,2351.7751921163053,-1954.710183723416,-1954.710183723416,-1954.710183723416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-185.3976865869797,-185.3976865869797,-185.3976865869797,0,0,0,0,0,0,-1478.1610565777496,-1478.1610565777496,-1478.1610565777496,-291.15144055868694,-291.15144055868694,-291.15144055868694,0,0,0,-1614.9612045092235,2295.5695664228538,2351.7751921163053,2351.7751921163053,397.06500839288924
2023-02-19T00:00:00Z,2352.2331321875336,-2406.694377008757,-2406.694377008757,-2406.694377008757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96794134884031,4.96794134884031,4.96794134884031,0,0,0,0,0,0,-2085.814924707604,-2085.814924707604,-2085.814924707604,-325.84739364999314,-325.84739364999314,-325.84739364999314,0,0,0,-1978.2316225849559,1992.8938378875414,2352.2331321875336,2352.2331321875336,-54.46124482122332
2023-02-20T00:00:00Z,2352.691072258762,331.2621145159526,331.2621145159526,331.2621145159526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.22307698199387,288.22307698199387,288.22307698199387,0,0,0,0,0,0,396.8147105783513,396.8147105783513,396.8147105783513,-353.77567304439253,-353.77567304439253,-353.77567304439253,0,0,0,762.9178301238096,4785.774197867076,2352.691072258762,2352.691072258762,2683.9531867747146
2023-02-21T00:00:00Z,2353.1490123299895,882.0072320296563,882.0072320296563,882.0072320296563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.96031665456235,484.96031665456235,484.96031665456235,0,0,0,0,0,0,771.1163282665462,771.1163282665462,771.1163282665462,-374.069412891452,-374.069412891452,-374.069412891452,0,0,0,1381.0426603708745,5332.332015876203,2353.1490123299895,2353.1490123299895,3235.156244359646
2023-02-22T00:00:00Z,2353.6069524012178,923.3888514440243,923.3888514440243,923.3888514440243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.4798521027734,553.4798521027734,553.4798521027734,0,0,0,0,0,0,755.9731125947316,755.9731125947316,755.9731125947316,-386.0641132534807,-386.0641132534807,-386.0641132534807,0,0,0,1349.2143671050073,5388.380935057534,2353.6069524012178,2353.6069524012178,3276.9958038452423
2023-02-23T00:00:00Z,2354.0648924724455,1134.8712875316553,1134.8712875316553,1134.8712875316553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.9195495164857,699.9195495164857,699.9195495164857,0,0,0,0,0,0,824.2639852602165,824.2639852602165,824.2639852602165,-389.31224724504693,-389.31224724504693,-389.31224724504693,0,0,0,1619.1358521492696,5492.513537677851,2354.0648924724455,2354.0648924724455,3488.9361800041006
2023-02-24T00:00:00Z,2354.5228325436738,1647.600912462293,1647.600912462293,1647.600912462293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215.3851855352127,1215.3851855352127,1215.3851855352127,0,0,0,0,0,0,815.8078445896745,815.8078445896745,815.8078445896745,-383.592117662594,-383.592117662594,-383.592117662594,0,0,0,2099.0935959623707,6033.8606523633125,2354.5228325436738,2354.5228325436738,4002.123745005967
2023-02-25T00:00:00Z,2354.9807726149015,304.900918192217,304.900918192217,304.900918192217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151.9727892380206,2151.9727892380206,2151.9727892380206,0,0,0,0,0,0,-1478.1610565788267,-1478.1610565788267,-1478.1610565788267,-368.9108144669767,-368.9108144669767,-368.9108144669767,0,0,0,625.0766310640963,4596.956624635622,2354.9807726149015,2354.9807726149015,2659.8816908071185
2023-02-26T00:00:00Z,2355.4387126861293,708.6781557571697,708.6781557571697,708.6781557571697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3139.9943606716356,3139.9943606716356,3139.9943606716356,0,0,0,0,0,0,-2085.8149247069946,-2085.8149247069946,-2085.8149247069946,-345.50128020747314,-345.50128020747314,-345.50128020747314,0,0,0,1189.0527785077502,5094.848105661188,2355.4387126861293,2355.4387126861293,3064.116868443299
2023-02-27T00:00:00Z,2355.8966527573575,3644.649785311028,3644.649785311028,3644.649785311028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3561.6487187709613,3561.6487187709613,3561.6487187709613,0,0,0,0,0,0,396.81471057906634,396.81471057906634,396.81471057906634,-313.8136440389993,-313.8136440389993,-313.8136440389993,0,0,0,3993.706618099307,7977.820090497446,2355.8966527573575,2355.8966527573575,6000.546438068386
2023-02-28T00:00:00Z,2356.3545928285853,3484.805607997405,3484.805607997405,3484.805607997405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2988.190412080628,2988.190412080628,2988.190412080628,0,0,0,0,0,0,771.1163282673518,771.1163282673518,771.1163282673518,-274.5011323505749,-274.5011323505749,-274.5011323505749,0,0,0,3712.7050597679777,7870.935507223582,2356.3545928285853,2356.3545928285853,5841.160200825991
2023-03-01T00:00:00Z,2356.8125328998135,2061.122957666941,2061.122957666941,2061.122957666941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533.5508463751214,1533.5508463751214,1533.5508463751214,0,0,0,0,0,0,755.9731125951002,755.9731125951002,755.9731125951002,-228.4010013032808,-228.4010013032808,-228.4010013032808,0,0,0,2446.1386649223678,6509.265776436603,2356.8125328998135,2356.8125328998135,4417.935490566755
