ds,trend,additive_terms,additive_terms_lower,additive_terms_upper,Christmas,Christmas_lower,Christmas_upper,CNY,CNY_lower,CNY_upper,holidays,holidays_lower,holidays_upper,Minor_PH,Minor_PH_lower,Minor_PH_upper,monthly,monthly_lower,monthly_upper,Raya_AA,Raya_AA_lower,Raya_AA_upper,Raya_AF,Raya_AF_lower,Raya_AF_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2022-01-15T00:00:00Z,2131.143826228491,-2267.9739820605146,-2267.9739820605146,-2267.9739820605146,0,0,0,0,0,0,0,0,0,0,0,0,-116.85622456531249,-116.85622456531249,-116.85622456531249,0,0,0,0,0,0,-1477.1901663736608,-1477.1901663736608,-1477.1901663736608,-673.9275911215417,-673.9275911215417,-673.9275911215417,0,0,0,-2007.368692841363,1752.9295803749724,2131.143826228491,2131.143826228491,-136.8301558320236
2022-01-16T00:00:00Z,2131.668672446232,-2926.7457798364962,-2926.7457798364962,-2926.7457798364962,0,0,0,0,0,0,0,0,0,0,0,0,-166.3553904710047,-166.3553904710047,-166.3553904710047,0,0,0,0,0,0,-2076.6214044770254,-2076.6214044770254,-2076.6214044770254,-683.768984888466,-683.768984888466,-683.768984888466,0,0,0,-2830.680401365111,1304.3790709487926,2131.668672446232,2131.668672446232,-795.0771073902642
2022-01-17T00:00:00Z,2132.1935186639735,-505.09327164715944,-505.09327164715944,-505.09327164715944,0,0,0,0,0,0,0,0,0,0,0,0,-238.67717498004225,-238.67717498004225,-238.67717498004225,0,0,0,0,0,0,414.5597393788576,414.5597393788576,414.5597393788576,-680.9758360459749,-680.9758360459749,-680.9758360459749,0,0,0,-169.22729108861202,3495.454767510897,2132.1935186639735,2132.1935186639735,1627.1002470168141
2022-01-18T00:00:00Z,2132.7183648817145,-1909.5953784122744,-1909.5953784122744,-1909.5953784122744,0,0,0,0,0,0,-1852.6709141095585,-1852.6709141095585,-1852.6709141095585,-1852.6709141095585,-1852.6709141095585,-1852.6709141095585,-145.4156784785558,-145.4156784785558,-145.4156784785558,0,0,0,0,0,0,754.4608909628688,754.4608909628688,754.4608909628688,-665.969676787029,-665.969676787029,-665.969676787029,0,0,0,-1536.744636126659,2262.779856136218,2132.7183648817145,2132.7183648817145,223.1229864694401
2022-01-19T00:00:00Z,2133.2432110994555,275.58871224847263,275.58871224847263,275.58871224847263,0,0,0,0,0,0,0,0,0,0,0,0,133.60771621465835,133.60771621465835,133.60771621465835,0,0,0,0,0,0,781.4234719263736,781.4234719263736,781.4234719263736,-639.4424758925593,-639.4424758925593,-639.4424758925593,0,0,0,459.59225073321096,4301.007216658742,2133.2432110994555,2133.2432110994555,2408.8319233479283
2022-01-20T00:00:00Z,2133.7680573171965,641.5873343318605,641.5873343318605,641.5873343318605,0,0,0,0,0,0,0,0,0,0,0,0,418.48824982465015,418.48824982465015,418.48824982465015,0,0,0,0,0,0,825.4377044907569,825.4377044907569,825.4377044907569,-602.3386199835462,-602.3386199835462,-602.3386199835462,0,0,0,888.5752945616381,4714.477600420651,2133.7680573171965,2133.7680573171965,2775.355391649057
2022-01-21T00:00:00Z,2134.2929035349375,754.4843781143902,754.4843781143902,754.4843781143902,0,0,0,0,0,0,0,0,0,0,0,0,532.3853346349957,532.3853346349957,532.3853346349957,0,0,0,0,0,0,777.9297641011731,777.9297641011731,777.9297641011731,-555.8307206217786,-555.8307206217786,-555.8307206217786,0,0,0,944.0406023329394,4879.53148361942,2134.2929035349375,2134.2929035349375,2888.777281649328
2022-01-22T00:00:00Z,2134.817749752679,-1437.1328077534451,-1437.1328077534451,-1437.1328077534451,0,0,0,0,0,0,0,0,0,0,0,0,541.3472156195933,541.3472156195933,541.3472156195933,0,0,0,0,0,0,-1477.1901663766505,-1477.1901663766505,-1477.1901663766505,-501.28985699638815,-501.28985699638815,-501.28985699638815,0,0,0,-1326.7514506296357,2584.8638258714855,2134.817749752679,2134.817749752679,697.6849419992338
2022-01-23T00:00:00Z,2135.34259597042,-1755.7502266468857,-1755.7502266468857,-1755.7502266468857,0,0,0,0,0,0,0,0,0,0,0,0,761.1221852753018,761.1221852753018,761.1221852753018,0,0,0,0,0,0,-2076.6214044780736,-2076.6214044780736,-2076.6214044780736,-440.25100744411407,-440.25100744411407,-440.25100744411407,0,0,0,-1590.4559845642075,2449.582272637186,2135.34259597042,2135.34259597042,379.5923693235343
2022-01-24T00:00:00Z,2135.867442188161,1508.7774615122826,1508.7774615122826,1508.7774615122826,0,0,0,0,0,0,0,0,0,0,0,0,1468.5922692159877,1468.5922692159877,1468.5922692159877,0,0,0,0,0,0,414.55973937133,414.55973937133,414.55973937133,-374.3745470750349,-374.3745470750349,-374.3745470750349,0,0,0,1830.5138431417759,5655.0952360404,2135.867442188161,2135.867442188161,3644.6449037004436
2022-01-25T00:00:00Z,2136.392288405902,3006.2907658813574,3006.2907658813574,3006.2907658813574,0,0,0,0,0,0,0,0,0,0,0,0,2557.2346649081123,2557.2346649081123,2557.2346649081123,0,0,0,0,0,0,754.460890962409,754.460890962409,754.460890962409,-305.40478998916245,-305.40478998916245,-305.40478998916245,0,0,0,3222.8545212198806,7036.053878790959,2136.392288405902,2136.392288405902,5142.683054287259
2022-01-26T00:00:00Z,2136.9171346236435,4022.321968384989,4022.321968384989,4022.321968384989,0,0,0,0,0,0,0,0,0,0,0,0,3476.0251267346866,3476.0251267346866,3476.0251267346866,0,0,0,0,0,0,781.4234719261331,781.4234719261331,781.4234719261331,-235.12663027583145,-235.12663027583145,-235.12663027583145,0,0,0,4237.745675985224,8105.622851756422,2136.9171346236435,2136.9171346236435,6159.239103008633
2022-01-27T00:00:00Z,2137.441980841384,4228.813902555561,4228.813902555561,4228.813902555561,0,0,0,0,0,0,0,0,0,0,0,0,3568.6975822362697,3568.6975822362697,3568.6975822362697,0,0,0,0,0,0,825.4377044915655,825.4377044915655,825.4377044915655,-165.32138417227526,-165.32138417227526,-165.32138417227526,0,0,0,4335.059051993169,8298.488973278088,2137.441980841384,2137.441980841384,6366.255883396945
2022-01-28T00:00:00Z,2137.9668270591255,3250.4900245242047,3250.4900245242047,3250.4900245242047,0,0,0,0,0,0,0,0,0,0,0,0,2570.2832155411697,2570.2832155411697,2570.2832155411697,0,0,0,0,0,0,777.9297640995729,777.9297640995729,777.9297640995729,-97.72295511653603,-97.72295511653603,-97.72295511653603,0,0,0,3525.990422048282,7352.807593776365,2137.9668270591255,2137.9668270591255,5388.456851583331
