ds,trend,additive_terms,additive_terms_lower,additive_terms_upper,Christmas,Christmas_lower,Christmas_upper,CNY,CNY_lower,CNY_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,holidays,holidays_lower,holidays_upper,is_final_2ld,is_final_2ld_lower,is_final_2ld_upper,is_final_day,is_final_day_lower,is_final_day_upper,is_final_week,is_final_week_lower,is_final_week_upper,is_first_2days,is_first_2days_lower,is_first_2days_upper,is_first_day,is_first_day_lower,is_first_day_upper,is_first_week,is_first_week_lower,is_first_week_upper,MCO_1,MCO_1_lower,MCO_1_upper,MCO_2,MCO_2_lower,MCO_2_upper,Minor_PH,Minor_PH_lower,Minor_PH_upper,monthly,monthly_lower,monthly_upper,Raya_AA,Raya_AA_lower,Raya_AA_upper,Raya_AF,Raya_AF_lower,Raya_AF_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2022-01-15T00:00:00Z,1819.8630265307997,-1992.9214497209593,-1992.9214497209593,-1992.9214497209593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.72968844550081,78.72968844550081,78.72968844550081,0,0,0,0,0,0,-1484.9917514645474,-1484.9917514645474,-1484.9917514645474,-586.6593867019129,-586.6593867019129,-586.6593867019129,0,0,0,-1671.2667923086929,1250.8697170012365,1819.8630265307997,1819.8630265307997,-173.0584231901596
2022-01-16T00:00:00Z,1820.4665222895985,-2583.063144610828,-2583.063144610828,-2583.063144610828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.46618552400777,84.46618552400777,84.46618552400777,0,0,0,0,0,0,-2074.3994662405744,-2074.3994662405744,-2074.3994662405744,-593.1298638942616,-593.1298638942616,-593.1298638942616,0,0,0,-2215.1775039191716,654.3725236965836,1820.4665222895985,1820.4665222895985,-762.5966223212297
2022-01-17T00:00:00Z,1821.0700180483973,-46.35097022332576,-46.35097022332576,-46.35097022332576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.24512480960942,132.24512480960942,132.24512480960942,0,0,0,0,0,0,410.3807974588615,410.3807974588615,410.3807974588615,-588.9768924917967,-588.9768924917967,-588.9768924917967,0,0,0,126.7473846240791,3175.305533662154,1821.0700180483973,1821.0700180483973,1774.7190478250716
2022-01-18T00:00:00Z,1821.6735138071958,-1334.8768714580206,-1334.8768714580206,-1334.8768714580206,0,0,0,0,0,0,0,0,0,-1770.9676388164648,-1770.9676388164648,-1770.9676388164648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1770.9676388164648,-1770.9676388164648,-1770.9676388164648,269.8643119258821,269.8643119258821,269.8643119258821,0,0,0,0,0,0,740.9237362266458,740.9237362266458,740.9237362266458,-574.6972807940837,-574.6972807940837,-574.6972807940837,0,0,0,-1005.6507802937801,1938.5186179585012,1821.6735138071958,1821.6735138071958,486.7966423491753
2022-01-19T00:00:00Z,1822.2770095659946,682.2857422459266,682.2857422459266,682.2857422459266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.4559837700802,457.4559837700802,457.4559837700802,0,0,0,0,0,0,775.8389466744794,775.8389466744794,775.8389466744794,-551.009188198633,-551.009188198633,-551.009188198633,0,0,0,990.5270757753938,3968.598718366452,1822.2770095659946,1822.2770095659946,2504.5627518119213
2022-01-20T00:00:00Z,1822.8805053247934,916.3298236634727,916.3298236634727,916.3298236634727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.7578639817737,607.7578639817737,607.7578639817737,0,0,0,0,0,0,827.4049011615963,827.4049011615963,827.4049011615963,-518.8329414798976,-518.8329414798976,-518.8329414798976,0,0,0,1340.0582400604449,4289.020402199084,1822.8805053247934,1822.8805053247934,2739.210328988266
2022-01-21T00:00:00Z,1823.4840010835921,1006.1365898398706,1006.1365898398706,1006.1365898398706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680.5607114912431,680.5607114912431,680.5607114912431,0,0,0,0,0,0,804.8428361930462,804.8428361930462,804.8428361930462,-479.2669578444187,-479.2669578444187,-479.2669578444187,0,0,0,1365.3783504288447,4198.841983794854,1823.4840010835921,1823.4840010835921,2829.6205909234627
2022-01-22T00:00:00Z,1824.087496842391,-1186.5393686626298,-1186.5393686626298,-1186.5393686626298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732.0117724920954,732.0117724920954,732.0117724920954,0,0,0,0,0,0,-1484.9917514675699,-1484.9917514675699,-1484.9917514675699,-433.55938968715503,-433.55938968715503,-433.55938968715503,0,0,0,-820.0041010450748,2114.6496309429012,1824.087496842391,1824.087496842391,637.5481281797611
2022-01-23T00:00:00Z,1824.6909926011897,-1599.9767511492719,-1599.9767511492719,-1599.9767511492719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.4989301070888,857.4989301070888,857.4989301070888,0,0,0,0,0,0,-2074.399466241686,-2074.399466241686,-2074.399466241686,-383.076215014675,-383.076215014675,-383.076215014675,0,0,0,-1077.1553702874937,1719.6576446485162,1824.6909926011897,1824.6909926011897,224.71424145191781
2022-01-24T00:00:00Z,1825.2944883599882,1154.6814719649487,1154.6814719649487,1154.6814719649487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073.5672622029638,1073.5672622029638,1073.5672622029638,0,0,0,0,0,0,410.38079745129335,410.38079745129335,410.38079745129335,-329.26658768930866,-329.26658768930866,-329.26658768930866,0,0,0,1550.2378239766183,4388.789495259606,1825.2944883599882,1825.2944883599882,2979.9759603249368
2022-01-25T00:00:00Z,1825.897984118787,1723.0661741799227,1723.0661741799227,1723.0661741799227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255.768768549217,1255.768768549217,1255.768768549217,0,0,0,0,0,0,740.9237362260925,740.9237362260925,740.9237362260925,-273.62633059538706,-273.62633059538706,-273.62633059538706,0,0,0,2122.4206846889015,5039.121117933806,1825.897984118787,1825.897984118787,3548.9641582987097
2022-01-26T00:00:00Z,1826.5014798775858,1767.6788061450911,1767.6788061450911,1767.6788061450911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209.5003602062407,1209.5003602062407,1209.5003602062407,0,0,0,0,0,0,775.8389466742626,775.8389466742626,775.8389466742626,-217.6605007354124,-217.6605007354124,-217.6605007354124,0,0,0,2203.418077869974,5016.945645728009,1826.5014798775858,1826.5014798775858,3594.180286022677
2022-01-27T00:00:00Z,1827.1049756363843,2731.918648243149,2731.918648243149,2731.918648243149,0,0,0,0,0,0,1238.0985317097034,1238.0985317097034,1238.0985317097034,0,0,0,0,0,0,0,0,0,1238.0985317097034,1238.0985317097034,1238.0985317097034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829.2611923137075,829.2611923137075,829.2611923137075,0,0,0,0,0,0,827.404901162413,827.404901162413,827.404901162413,-162.84597694267438,-162.84597694267438,-162.84597694267438,0,0,0,3136.6747903944874,5956.9448488319285,1827.1049756363843,1827.1049756363843,4559.023623879533
2022-01-28T00:00:00Z,1827.7084713951833,2142.8794293260567,2142.8794293260567,2142.8794293260567,0,0,0,0,0,0,1238.0985317097034,1238.0985317097034,1238.0985317097034,0,0,0,0,0,0,0,0,0,1238.0985317097034,1238.0985317097034,1238.0985317097034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.53307921445045,210.53307921445045,210.53307921445045,0,0,0,0,0,0,804.8428361914395,804.8428361914395,804.8428361914395,-110.5950177895367,-110.5950177895367,-110.5950177895367,0,0,0,2464.5154303563045,5433.617724935491,1827.7084713951833,1827.7084713951833,3970.5879007212397
2022-01-29T00:00:00Z,1828.3119671539819,-701.4192513548855,-701.4192513548855,-701.4192513548855,0,0,0,0,0,0,1238.0985317097034,1238.0985317097034,1238.0985317097034,0,0,0,0,0,0,0,0,0,1238.0985317097034,1238.0985317097034,1238.0985317097034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-392.30532208528007,-392.30532208528007,-392.30532208528007,0,0,0,0,0,0,-1484.991751470592,-1484.991751470592,-1484.991751470592,-62.22070950871611,-62.22070950871611,-62.22070950871611,0,0,0,-315.77432708499623,2587.907939016596,1828.3119671539819,1828.3119671539819,1126.8927157990963
